"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","GA Sessions","GA Bounce Rate","GA Page Views","GA Avg Time on Page","GA Transactions","Clicks","Impressions","CTR","Position","URL Encoded Address"
"https://www.crohnscolitisfoundation.org/mental-health","text/html; charset=UTF-8","200","OK","","","Mental and Emotional Well-Being | Crohn's & Colitis Foundation","62","562","How can IBD affect your mental and emotional well-being?","56","370","","0","Mental and Emotional Well-being","31","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","0.384","Fri, 07 Feb 2020 00:31:20 GMT","","","1709","35.05","8163","00:00:57","0","61","422","0.1445","9.05","https://www.crohnscolitisfoundation.org/mental-health"
"https://www.crohnscolitisfoundation.org/extraintestinal-complications-ibd","text/html; charset=UTF-8","200","OK","","","Extraintestinal Complications of IBD | Crohn's & Colitis Foundation","67","585","Inflammatory bowel disease (IBD) can cause a variety of symptoms, both in the gut and out of the gut. When the disease affects other parts of the body, this is known as an extraintestinal manifestation (EIM) or complication. Between 25-40% of IBD patients experience EIMs, commonly in the joints, skin, bones, eyes, kidneys, and liver. Anemia is another extraintestinal complication that IBD patients may experience.

 

Navigate the list below to learn more about the different potential extraintestinal complications of IBD:","526","3271","","0","Extraintestinal Complications of IBD","36","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.076","Fri, 07 Feb 2020 00:27:00 GMT","","","41","29.27","156","00:02:39","0","0","41","0.0","8.76","https://www.crohnscolitisfoundation.org/extraintestinal-complications-ibd"
"https://www.crohnscolitisfoundation.org/get-involved/fundraising-events","text/html; charset=UTF-8","200","OK","","","Fundraising Events | Crohn's & Colitis Foundation","49","438","","0","0","","0","Community Fundraising Events","28","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","0.334","Fri, 07 Feb 2020 00:31:21 GMT","","","306","31.7","2742","00:00:30","0","9","1041","0.0086","39.86","https://www.crohnscolitisfoundation.org/get-involved/fundraising-events"
"https://www.crohnscolitisfoundation.org/campus-connection-body-image","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.681","Fri, 07 Feb 2020 00:31:20 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/campus-connection-body-image"
"https://www.crohnscolitisfoundation.org/guts-glory-gala","text/html; charset=UTF-8","200","OK","","","Guts & Glory Gala | Crohn's & Colitis Foundation","48","432","Lights! Camera! Action!

Join us for a fun-filled evening at the famous Sony Pictures Studios. Enjoy cocktails, hors d'oeuvres, and a fabulous seated dinner. Participate in silent and live auctions, while watching an engaging program. The Guts & Glory Gala will feature distinguished honorees and brave patient speakers who will share their journeys with IBD.

 ","362","2244","","0","Guts & Glory Gala","17","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.83","Fri, 07 Feb 2020 00:31:20 GMT","","","499","80.56","864","00:03:45","0","31","1007","0.0308","62.83","https://www.crohnscolitisfoundation.org/guts-glory-gala"
"https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/surgery/j-pouch-surgery","text/html; charset=UTF-8","200","OK","","","J-Pouch Surgery | Crohn's & Colitis Foundation","46","417","J-pouch surgery is the most common surgical procedure for ulcerative colitis. Learn what is involved and what you can expect before and after surgery.","150","955","","0","J-Pouch Surgery","15","Understanding the J-pouch surgical procedure","44","Breadcrumb","10","What You Should Know About J-Pouch Surgery","42","","","","","","","","","","","","0","","","","","","","","","","0.092","Fri, 07 Feb 2020 00:28:39 GMT","","","33746","69.21","37405","00:07:56","0","3474","54213","0.0641","5.62","https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/surgery/j-pouch-surgery"
"https://www.crohnscolitisfoundation.org/ibd-ventures-faqs","text/html; charset=UTF-8","200","OK","","","IBD Ventures FAQs | Crohn's & Colitis Foundation","48","444","What is IBD Ventures?

IBD Ventures is a funding mechanism intended to accelerate the discovery and development of novel research-based products with the potential to alleviate suffering caused by inflammatory bowel disease (IBD).

What types of potential products may receive funding?

Any research-based product with the potential to address an unmet need of IBD patients will be considered.

Who is eligible for this program?","428","2721","","0","IBD Ventures FAQs","17","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.324","Fri, 07 Feb 2020 00:31:22 GMT","","","97","51.55","306","00:02:58","0","16","183","0.0874","3.03","https://www.crohnscolitisfoundation.org/ibd-ventures-faqs"
"https://www.crohnscolitisfoundation.org/diy-fundraiser-moonshiners-golf-event","text/html; charset=UTF-8","200","OK","","","DIY Fundraiser: Moonshiner's Golf Event | Crohn's & Colitis Foundation","70","632","We're proud to have volunteers that hold their own DIY fundraisers benefiting the Crohn's & Colitis Foundation. Interested in hosting one yourself? Ask us how, and we hope you'll attend this upcoming fundraiser hosted by our friends, Moonshiner's Bar & Grill, on Monday, October 7 at Trophy Club of Apalachee. Registration opens at 7:30 am and the tournament begins with a shotgun start at 8:30 am.  ","400","2541","","0","DIY Fundraiser: Moonshiner's Golf Event","39","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.299","Fri, 07 Feb 2020 00:31:21 GMT","","","","","16","00:03:24","","0","9","0.0","42.67","https://www.crohnscolitisfoundation.org/diy-fundraiser-moonshiners-golf-event"
"https://www.crohnscolitisfoundation.org/financial-insurance-information","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","0.516","Fri, 07 Feb 2020 00:31:23 GMT","","","9","0.0","22","00:00:16","0","","","","","https://www.crohnscolitisfoundation.org/financial-insurance-information"
"https://www.crohnscolitisfoundation.org/support-group-olympia-wa","text/html; charset=UTF-8","200","OK","","","Support Group: Olympia, WA | Crohn's & Colitis Foundation","57","529","Olympia, Washington

 

ccfolygroup@gmail.com
Meets: 3rd Thursday, Monthly, 6:30-8:00 PM

Launch of this group has been postponed; please contact volunteer facilitator Emily Skeers to receive email updates about this group once it gets going! ccfolygroup@gmail.com.

 

Updated 3/19/19","285","1813","","0","Support Group: Olympia, WA","26","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.28","Fri, 07 Feb 2020 00:31:22 GMT","","","25","12.0","47","00:00:19","0","","","","","https://www.crohnscolitisfoundation.org/support-group-olympia-wa"
"https://www.crohnscolitisfoundation.org/focus-cure-0","text/html; charset=UTF-8","200","OK","","","Focus on a Cure | Crohn's & Colitis Foundation","46","416","Focus on A Cure ~ An Evening to Benefit The Chron's & Colitis Foundation

Date: Saturday, November 2, 2019
Time: 7pm 
Place: Hyatt Regency , Greenwich 

Honoring 
Dr. Danya Rosen, 2019 Doctor of the Year
Colleen Delaney, Ochs Volunteeer Award Receipient
Maddie Hymowitz, Rising Star

 ","285","1854","","0","Focus on a Cure","15","","0","Breadcrumb","10","Sponsors","8","","","","","","","","","","","","0","","","","","","","","","","1.63","Fri, 07 Feb 2020 00:31:23 GMT","","","6","50.0","56","00:01:44","0","0","8","0.0","38.63","https://www.crohnscolitisfoundation.org/focus-cure-0"
"https://www.crohnscolitisfoundation.org/impact","text/html; charset=UTF-8","200","OK","","","Our Impact | Crohn's & Colitis Foundation","41","369","The Crohn’s & Colitis Foundation has been at the forefront of inflammatory bowel disease research and care for more than 50 years and counting. We invest in IBD research, education, support, and advocacy initiatives.

We won’t stop until we achieve our vision — a future free from Crohn’s disease and ulcerative colitis.","320","2019","","0","Our Impact","10","","0","Breadcrumb","10","Striving to Find a Cure for Crohn’s Disease and Ulcerative Colitis","66","","","","","","","","","","","","0","","","","","","","","","","0.207","Fri, 07 Feb 2020 00:31:25 GMT","","","415","54.22","4679","00:01:42","0","1","153","0.0065","7.29","https://www.crohnscolitisfoundation.org/impact"
"https://www.crohnscolitisfoundation.org/2019-summer-webinar-series-optimizing-nutrition-pre-post-surgery-ibd","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","6.35","Fri, 07 Feb 2020 00:31:21 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/2019-summer-webinar-series-optimizing-nutrition-pre-post-surgery-ibd"
"https://www.crohnscolitisfoundation.org/family-planning-and-ibd-expert-answers-common-questions-0","text/html; charset=UTF-8","200","OK","","","Family planning and IBD: Expert answers to common questions | Crohn's & Colitis Foundation","90","831","Having a baby is a wonderful experience, but for many women, health issues can cause them to second-guess their ability to become a mom. Women with inflammatory bowel disease (IBD) may feel as though pregnancy is out of the question. This isn't necessarily true. In the U.S., 1.6 million people have IBD — a group of disorders that include Crohn's disease and ulcerative colitis. Of those, roughly half are women who will consider getting pregnant one day. When it comes to IBD and planning for a family, it's natural to have questions and concerns.","549","3496","","0","Family planning and IBD: Expert answers to common questions","59","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","7.759","Fri, 07 Feb 2020 00:31:20 GMT","","","47","72.34","69","00:06:52","0","0","134","0.0","9.17","https://www.crohnscolitisfoundation.org/family-planning-and-ibd-expert-answers-common-questions-0"
"https://www.crohnscolitisfoundation.org/member-profiles","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.108","Fri, 07 Feb 2020 00:31:27 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/member-profiles"
"https://www.crohnscolitisfoundation.org/community-support/helpful-links","text/html; charset=UTF-8","200","OK","","","Helpful Links | Crohn's & Colitis Foundation","44","381","We know that many people living with IBD need a bit of extra support. We are here to help with a listing of outside organizations, companies, and services that can make your life easier or assist you with getting the care that you need.

If you are looking for a specific resource not on this list, please contact our IBD Help Center.","334","2056","","0","Helpful Links","13","","0","Breadcrumb","10","Advocacy","8","","","","","","","","","","","","0","","","","","","","","","","0.556","Fri, 07 Feb 2020 00:31:28 GMT","","","1466","46.38","5225","00:02:27","0","11","675","0.0163","15.43","https://www.crohnscolitisfoundation.org/community-support/helpful-links"
"https://www.crohnscolitisfoundation.org/diet-and-nutrition/ostomates-food-chart","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.103","Fri, 07 Feb 2020 00:31:28 GMT","","","","","12","00:00:08","","","","","","https://www.crohnscolitisfoundation.org/diet-and-nutrition/ostomates-food-chart"
"https://www.crohnscolitisfoundation.org/science-and-professionals/education-resources/journals","text/html; charset=UTF-8","200","OK","","","Foundation Publications and Journals | Crohn's & Colitis Foundation","67","599","The Crohn's & Colitis Foundation publishes several publications and journals to help healthcare professionals stay informed.","124","784","","0","Foundation Publications and Journals","36","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.408","Fri, 07 Feb 2020 00:31:29 GMT","","","293","41.64","967","00:01:28","0","15","1385","0.0108","4.68","https://www.crohnscolitisfoundation.org/science-and-professionals/education-resources/journals"
"https://www.crohnscolitisfoundation.org/start-new-support-group","text/html; charset=UTF-8","200","OK","","","Start a New Support Group | Crohn's & Colitis Foundation","56","511","Start a New Support Group

Thank you for your interest in starting a support group in the Northwest Chapter (WA, OR, ID, MT, AK)! We would like have groups in many locations to serve as many communities as possible and we need volunteers to start the groups.

Our support groups are driven by volunteer facilitators, supported by Crohn's & Colitis Foundation staff. Each facilitator undergoes an interview process and training before serving.

Facilitator's Responsibilities","474","2981","","0","Start a New Support Group","25","Start a New Support Group","25","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","7.804","Fri, 07 Feb 2020 00:31:22 GMT","","","6","50.0","12","00:10:46","0","","","","","https://www.crohnscolitisfoundation.org/start-new-support-group"
